node_id,latitude,longitude,street_count,is_signal,avg_speed_limit,avg_road_weight
6731739823,28.6266505,77.1225054,3,0,30.0,0.35000000000000003
6731739825,28.6275397,77.1220558,3,0,30.0,0.35000000000000003
6731739827,28.6270424,77.1228272,3,0,30.0,0.35000000000000003
6731739828,28.6260254,77.1219434,3,0,30.0,0.35000000000000003
6734341550,28.5853028,77.1710653,3,0,30.0,0.35000000000000003
6734485452,28.6294697,77.1276444,1,0,30.0,0.35
6734500009,28.6339471,77.1407042,3,0,30.0,0.35000000000000003
6734500014,28.6341263,77.141313,1,0,30.0,0.35
6734500024,28.6352561,77.1407945,3,0,30.0,0.35000000000000003
6734500025,28.6348067,77.141168,3,0,30.0,0.35000000000000003
6734500026,28.6350235,77.140662,3,0,30.0,0.35000000000000003
6734500027,28.6348484,77.1405622,3,0,30.0,0.35000000000000003
6734500028,28.6346065,77.1410598,3,0,30.0,0.35000000000000003
6734500029,28.6343953,77.1409469,4,0,30.0,0.35
6734500030,28.6346351,77.1404407,3,0,30.0,0.35000000000000003
6734500031,28.6344322,77.1403251,3,0,30.0,0.35000000000000003
6734500032,28.6341853,77.1408324,4,0,30.0,0.35
6734500033,28.6339818,77.1407224,3,0,30.0,0.35000000000000003
6734500034,28.6342146,77.1402012,3,0,30.0,0.35000000000000003
6734500035,28.635427,77.1408918,1,0,30.0,0.35
6734500036,28.6337635,77.1399503,3,0,30.0,0.35000000000000003
6734500037,28.6340016,77.1400832,3,0,30.0,0.35000000000000003
6734500038,28.6337753,77.1406109,3,0,30.0,0.35000000000000003
6734528680,28.6110462,77.1112724,3,0,30.0,0.35000000000000003
6734528681,28.6103033,77.1103729,3,0,30.0,0.35000000000000003
6734562869,28.607522,77.2380843,1,0,30.0,0.35
6734562870,28.6080379,77.2386588,3,0,30.0,0.35000000000000003
6734562871,28.6077846,77.2381715,3,0,30.0,0.35000000000000003
6734562872,28.6081557,77.2378958,3,0,30.0,0.35000000000000003
6734562873,28.6052939,77.2362143,3,0,30.0,0.3383333333333333
6734562874,28.6070072,77.23934,3,0,30.0,0.3383333333333333
6734606107,28.6211337,77.1217694,3,0,30.0,0.35000000000000003
6734606109,28.6219284,77.1187237,3,0,30.0,0.35000000000000003
6734606110,28.622741,77.1193618,3,0,30.0,0.35000000000000003
6734606111,28.6214625,77.1212741,3,0,30.0,0.35000000000000003
6734606113,28.6206845,77.1206275,4,0,30.0,0.35
6734769610,28.621625,77.1334434,1,0,30.0,0.35
6734769612,28.6204113,77.1343561,3,0,30.0,0.35000000000000003
6734769615,28.6211423,77.1348555,3,0,30.0,0.35000000000000003
6734769617,28.621844,77.1353531,3,0,30.0,0.35000000000000003
6734769619,28.6224188,77.1356522,3,0,40.0,0.55
6734818416,28.6287399,77.1392289,1,0,30.0,0.35
6734818417,28.6290477,77.138506,3,0,30.0,0.35000000000000003
6734818418,28.629184,77.1377259,3,0,30.0,0.35000000000000003
6734818419,28.6288887,77.1384361,3,0,30.0,0.35000000000000003
6734831367,28.5515721,77.1313566,1,0,30.0,0.35
6734831368,28.5511504,77.1322323,4,0,30.0,0.35
6734831371,28.5512423,77.1313678,3,0,30.0,0.35000000000000003
6734831372,28.5510232,77.1313714,3,0,30.0,0.35000000000000003
6734831373,28.5504653,77.1311049,3,0,30.0,0.35000000000000003
6734831374,28.5510254,77.1311289,3,0,30.0,0.35000000000000003
6734831375,28.5504503,77.1314002,3,0,30.0,0.35000000000000003
6735100425,28.6125379,77.1372028,3,0,45.0,0.625
6735100437,28.6139044,77.1297271,4,0,30.0,0.4
6735100440,28.613689,77.1296641,3,0,30.0,0.39999999999999997
6735140228,28.6010548,77.1603209,3,0,45.0,0.625
6737847152,28.6273885,77.1237337,1,0,30.0,0.35
6737847153,28.6278194,77.1241131,3,0,30.0,0.35000000000000003
6737847154,28.627368,77.1223222,3,0,30.0,0.35000000000000003
6737847155,28.6284037,77.1232499,3,0,30.0,0.35000000000000003
6737847157,28.628704,77.122809,3,0,40.0,0.55
6737897585,28.581998,77.1862507,3,0,30.0,0.35000000000000003
6737897586,28.5822076,77.1857525,3,0,30.0,0.35000000000000003
6737897591,28.5820481,77.1863512,3,0,30.0,0.35000000000000003
6738031936,28.6096082,77.1269234,3,0,30.0,0.39999999999999997
6738031937,28.608462,77.1263593,3,0,30.0,0.39999999999999997
6738031960,28.6073348,77.1257669,3,0,30.0,0.39999999999999997
6738031966,28.6062854,77.1281592,3,0,35.0,0.5
6738031971,28.6063546,77.1282685,3,0,35.0,0.5
6738056992,28.6061845,77.1252009,3,0,30.0,0.39999999999999997
6738363908,28.6209014,77.2316732,3,0,35.0,0.475
6738525668,28.6198568,77.2374232,1,0,30.0,0.35
6738525669,28.6166876,77.2380817,3,0,30.0,0.35000000000000003
6738525673,28.6188391,77.2381975,3,0,30.0,0.35000000000000003
6738525675,28.6195118,77.2371591,3,0,30.0,0.35000000000000003
6738525676,28.6191434,77.2378725,3,0,30.0,0.35000000000000003
6738525681,28.6182046,77.2375949,3,0,30.0,0.35000000000000003
6738525682,28.6187607,77.2366314,3,0,30.0,0.35000000000000003
6738525683,28.6178527,77.2373235,4,0,30.0,0.35
6738525684,28.6184003,77.2363583,3,0,30.0,0.35000000000000003
6738533685,28.6179275,77.2359925,3,0,30.0,0.35000000000000003
6738533686,28.6191256,77.2368895,3,0,30.0,0.35000000000000003
6738533701,28.6173657,77.2369578,3,0,30.0,0.35000000000000003
6738533703,28.6185547,77.2378805,3,0,30.0,0.35000000000000003
6738666126,28.4915429,77.1433751,3,0,55.0,0.65
6742341827,28.6212726,77.2126877,3,0,30.0,0.35000000000000003
6742341851,28.6173204,77.2125108,3,0,43.333333333333336,0.6166666666666667
6742341855,28.6194953,77.218,3,0,50.0,0.75
6742341897,28.6184726,77.2094805,3,0,40.0,0.6
6742341898,28.6189657,77.2095424,3,0,40.0,0.6
6745278576,28.5352808,77.1109563,3,0,76.66666666666667,0.7999999999999999
6745278577,28.5354849,77.1110712,3,0,43.333333333333336,0.6333333333333333
6745459889,28.5968593,77.134668,1,0,30.0,0.35
6745459890,28.5972244,77.1346664,3,0,30.0,0.35000000000000003
6745459893,28.5972194,77.1335131,3,0,30.0,0.35000000000000003
6745459894,28.5972161,77.1350498,3,0,30.0,0.35000000000000003
6745575806,28.6008671,77.1874528,3,0,30.0,0.35000000000000003
6745575807,28.6011385,77.1868042,3,0,30.0,0.35000000000000003
6745575808,28.5999485,77.186145,3,0,30.0,0.35000000000000003
6745575809,28.6016168,77.1856458,3,0,30.0,0.35000000000000003
6745575810,28.6004234,77.1849767,3,0,30.0,0.35000000000000003
6745575811,28.6014855,77.1859637,3,0,30.0,0.35000000000000003
6745575818,28.6012852,77.186449,3,0,30.0,0.35000000000000003
6745575819,28.600734,77.1877674,3,0,30.0,0.35000000000000003
6745575821,28.6008197,77.183981,3,0,35.0,0.475
6745595827,28.6303596,77.1421766,1,0,30.0,0.35
6745595828,28.6299755,77.1422903,3,0,30.0,0.35000000000000003
6745595829,28.63003,77.1425226,1,0,30.0,0.35
6745595830,28.6298571,77.1417857,3,0,30.0,0.35000000000000003
6745595831,28.6295709,77.142646,1,0,30.0,0.35
6745990319,28.6324239,77.1406276,3,0,30.0,0.35000000000000003
6746852471,28.5561513,77.1739268,3,0,30.0,0.35000000000000003
6747020584,28.6278195,77.1334963,3,0,40.0,0.55
6747026287,28.6268906,77.1338507,3,0,40.0,0.55
6749071837,28.6201181,77.1147672,3,0,40.0,0.55
6749071840,28.6204172,77.1147309,4,0,30.0,0.35
6749071841,28.6209288,77.1147418,4,0,30.0,0.35
6749071843,28.6219817,77.1159835,3,0,30.0,0.35000000000000003
6749071844,28.6204446,77.1152216,3,0,40.0,0.55
6749071845,28.6207408,77.1152196,4,0,30.0,0.35
6749092268,28.5713214,77.161135,5,0,30.0,0.36
6749442517,28.6363699,77.126538,1,0,30.0,0.35
6749442518,28.6361971,77.1270258,3,0,30.0,0.35000000000000003
6749442519,28.6366017,77.126597,1,0,30.0,0.35
6751947737,28.6271601,77.1250599,3,0,30.0,0.35000000000000003
6755633714,28.5647892,77.1671234,3,0,45.0,0.6
6755706461,28.6098375,77.1121437,3,0,30.0,0.35000000000000003
6758692739,28.626091,77.2235974,3,0,43.333333333333336,0.6333333333333333
6758692740,28.6265847,77.2238129,3,0,43.333333333333336,0.6333333333333333
6760233481,28.5887839,77.1689839,3,0,35.0,0.44500000000000006
6760293568,28.6028521,77.106859,4,0,30.0,0.35
6760293569,28.6022225,77.1065877,3,0,30.0,0.35000000000000003
6760293570,28.6033492,77.1061193,3,0,30.0,0.35000000000000003
6760293574,28.6028842,77.1057455,3,0,30.0,0.35000000000000003
6760293575,28.6026641,77.1071523,1,0,30.0,0.35
6760293576,28.6034131,77.1060229,3,0,36.666666666666664,0.5166666666666667
6761961053,28.6286654,77.2266549,3,0,30.0,0.3833333333333333
6768801356,28.6109089,77.1081024,3,0,35.0,0.475
6776599534,28.6101911,77.2117912,3,0,46.666666666666664,0.7000000000000001
6776599542,28.6053697,77.2108449,3,0,40.0,0.55
6776599544,28.6101787,77.2120049,3,0,46.666666666666664,0.7000000000000001
6776599549,28.6091979,77.2119138,4,0,33.333333333333336,0.43333333333333335
6776599564,28.6054324,77.2108128,3,0,46.666666666666664,0.7000000000000001
6785996657,28.569652,77.2011923,3,0,35.0,0.475
6816510142,28.553165,77.1306454,3,0,30.0,0.4000000000000001
6816525096,28.5540887,77.1287121,3,0,36.666666666666664,0.5333333333333333
6816624573,28.5543472,77.1280105,3,0,36.666666666666664,0.5333333333333333
6822400108,28.5656004,77.133925,3,0,83.33333333333333,0.9166666666666666
6841624821,28.5915911,77.2288082,3,0,50.0,0.75
6841624825,28.5915905,77.2289034,3,0,50.0,0.75
6853061308,28.5532828,77.1309557,3,0,30.0,0.4000000000000001
6853682657,28.5701472,77.1988865,3,0,30.0,0.35000000000000003
6854465823,28.600051,77.2284493,3,0,43.333333333333336,0.6333333333333333
6854465826,28.6005806,77.228681,3,0,43.333333333333336,0.6333333333333333
6862941289,28.5642848,77.1635094,3,0,30.0,0.3666666666666667
6862941310,28.5649862,77.1630146,3,0,30.0,0.3666666666666667
6881639827,28.5576408,77.1602299,3,0,30.0,0.35000000000000003
6881639832,28.5574191,77.1625467,3,0,30.0,0.35000000000000003
6883916918,28.5572105,77.0850092,3,0,30.0,0.4
6884476517,28.5606379,77.1395196,3,0,30.0,0.35000000000000003
6884476520,28.5604426,77.1408837,3,0,36.666666666666664,0.5166666666666667
6884602697,28.5795632,77.1963272,3,0,35.0,0.475
6884602698,28.5796316,77.1988348,4,0,40.0,0.6
6884664112,28.5798597,77.2025544,4,0,40.0,0.6
6894865272,28.564583,77.1231899,1,0,30.0,0.35
6894865281,28.5632103,77.1240499,1,0,30.0,0.35
6894865283,28.5635441,77.1237734,3,0,30.0,0.35000000000000003
6894875985,28.5638473,77.1235512,3,0,35.0,0.475
6894875986,28.5622118,77.1238517,1,0,30.0,0.35
6894875994,28.5622031,77.1249743,3,0,30.0,0.35000000000000003
6894876007,28.5619551,77.1249182,3,0,30.0,0.35000000000000003
6894876008,28.5617239,77.1256537,3,0,30.0,0.35000000000000003
6894876010,28.5615469,77.1247761,3,0,30.0,0.35000000000000003
6894876013,28.5612066,77.125229,4,0,30.0,0.35
6894876014,28.5610264,77.1246149,1,0,30.0,0.35
6894876015,28.5613436,77.1247151,3,0,30.0,0.35000000000000003
6894876018,28.5635104,77.1289874,3,0,30.0,0.35000000000000003
6894876019,28.5630365,77.1288174,3,0,30.0,0.35000000000000003
6894876020,28.5640515,77.1272101,3,0,40.0,0.55
6894876021,28.5628653,77.1269994,3,0,30.0,0.35000000000000003
6894876023,28.5628338,77.1277898,3,0,30.0,0.35000000000000003
6894876024,28.5615576,77.1278751,1,0,30.0,0.35
6894876029,28.5626351,77.1269094,3,0,30.0,0.35000000000000003
6894876030,28.5624127,77.1275975,4,0,30.0,0.35
6908263120,28.5855725,77.1717112,3,0,30.0,0.35
6927680397,28.5333508,77.1514188,4,1,50.0,0.725
6927680398,28.5333589,77.1512618,3,1,53.333333333333336,0.7666666666666666
6927680399,28.533289,77.1513757,4,1,50.0,0.725
6947017680,28.5471037,77.123585,3,0,43.333333333333336,0.6333333333333333
6947017683,28.5465477,77.123369,3,0,43.333333333333336,0.6333333333333333
6957675652,28.603426,77.1857253,3,0,32.0,0.4
6957678140,28.6016297,77.1856145,3,0,30.0,0.35000000000000003
6957678147,28.6029052,77.1853322,3,0,35.0,0.475
6957678150,28.6025756,77.1858664,3,0,30.0,0.35000000000000003
6957678154,28.6029066,77.1862387,3,0,30.0,0.35000000000000003
6964144342,28.5510877,77.1841961,3,0,43.333333333333336,0.6333333333333333
6964144345,28.5508821,77.1837566,3,0,43.333333333333336,0.6333333333333333
6968562506,28.5959749,77.1394489,1,0,30.0,0.35
6968562507,28.5915759,77.1371682,4,0,35.0,0.475
6979349035,28.608565,77.2337214,4,0,30.0,0.35
6979349037,28.6065988,77.2348495,4,0,30.0,0.35000000000000003
6979349039,28.6100881,77.2328476,3,0,40.0,0.55
6982978596,28.5861584,77.1940351,3,0,30.0,0.35000000000000003
6991555518,28.5323327,77.1530742,1,0,30.0,0.35
6991559979,28.553472,77.1662376,3,0,53.333333333333336,0.7666666666666666
6991559980,28.5534323,77.1663688,4,0,50.0,0.725
6991559982,28.5534991,77.1663774,4,0,50.0,0.725
6994268196,28.6148656,77.2401126,4,0,50.0,0.75
6994268208,28.6160286,77.2389732,3,0,43.333333333333336,0.6333333333333333
6997689009,28.5871846,77.1493087,4,0,65.0,0.7875
6998127051,28.5910425,77.1742915,4,0,35.0,0.475
6998127063,28.5899888,77.1771771,3,0,30.0,0.35
6998127074,28.59184,77.1794085,3,0,30.0,0.35
6998127077,28.5894892,77.1764528,3,0,30.0,0.35
6998127080,28.5898733,77.1752252,3,0,30.0,0.35
7030693216,28.6247163,77.1939044,1,0,30.0,0.35
7030693219,28.6265665,77.1952687,3,0,43.333333333333336,0.6166666666666667
7030693220,28.626382,77.1950443,3,0,30.0,0.35
7030693221,28.6266462,77.1950688,3,0,43.333333333333336,0.6166666666666667
7036718555,28.550755,77.1839527,4,0,50.0,0.75
7041105974,28.5528048,77.1321172,3,0,36.666666666666664,0.5333333333333333
7042616055,28.5429465,77.1328486,3,0,36.666666666666664,0.5333333333333333
7043370552,28.6247843,77.1549172,3,0,35.0,0.475
7045744741,28.5707695,77.2082526,3,0,30.0,0.4
7047577234,28.5923556,77.161108,3,0,73.33333333333333,0.9166666666666666
7047751835,28.5917412,77.159344,3,0,30.0,0.4000000000000001
7047751843,28.5912935,77.1595722,3,0,63.333333333333336,0.7666666666666666
7047751844,28.5918288,77.1608232,3,0,73.33333333333333,0.9166666666666666
7047751867,28.5903367,77.1564817,3,0,63.333333333333336,0.7666666666666666
7065830670,28.5288843,77.1590688,3,0,35.0,0.475
7082434684,28.5563947,77.1728242,3,0,30.0,0.35000000000000003
7082447340,28.5548053,77.1729351,1,0,30.0,0.4
7082447361,28.5522725,77.1711645,1,0,30.0,0.4
7082458388,28.5580698,77.1713269,3,0,30.0,0.35000000000000003
7082458398,28.5574926,77.1703313,3,0,30.0,0.39999999999999997
7082458406,28.5571404,77.1706389,3,0,30.0,0.3666666666666667
7082458411,28.556256,77.1734002,3,0,30.0,0.3666666666666667
7082458412,28.5558874,77.1733059,3,0,30.0,0.39999999999999997
7082458415,28.5558546,77.1724842,3,0,30.0,0.3666666666666667
7082458416,28.5555884,77.1744718,3,0,30.0,0.39999999999999997
7082458420,28.5554181,77.1739819,1,0,30.0,0.4
7082488561,28.5554198,77.1705158,3,0,30.0,0.39999999999999997
7082488568,28.5549281,77.169782,3,0,30.0,0.39999999999999997
7082488573,28.5550604,77.1700259,3,0,30.0,0.39999999999999997
7082488576,28.5552265,77.1701873,3,0,30.0,0.39999999999999997
7082499186,28.5562445,77.1703843,3,0,30.0,0.39999999999999997
7082499195,28.5561203,77.1709219,3,0,30.0,0.39999999999999997
7082499200,28.5563028,77.1702255,3,0,30.0,0.3666666666666667
7082499206,28.5568447,77.1708877,3,0,30.0,0.3666666666666667
7082499210,28.5567101,77.1704386,3,0,30.0,0.3666666666666667
7082499232,28.5565655,77.1718251,3,0,30.0,0.3666666666666667
7082499235,28.5560035,77.1720979,1,0,30.0,0.4
7082499255,28.5543265,77.172244,1,0,30.0,0.4
7082499267,28.5546786,77.17132,3,0,30.0,0.3666666666666667
7082499277,28.5544308,77.1704986,3,0,30.0,0.3666666666666667
7082499280,28.5539412,77.1703251,3,0,30.0,0.3666666666666667
7082499291,28.5527082,77.170724,3,0,30.0,0.35000000000000003
7082499311,28.5538411,77.1717905,3,0,30.0,0.39999999999999997
7082499313,28.5540035,77.171993,3,0,30.0,0.39999999999999997
7082499326,28.553041,77.1716015,3,0,30.0,0.39999999999999997
7082499336,28.5520406,77.1688848,4,0,33.333333333333336,0.4666666666666666
7082499337,28.5520028,77.1688587,3,0,35.0,0.5
7082499367,28.5526028,77.1696658,3,0,30.0,0.3833333333333333
7082499375,28.553487,77.1702057,3,0,30.0,0.3666666666666667
7082515040,28.5466491,77.1279348,3,0,30.0,0.3666666666666667
7082528194,28.5450154,77.1305218,3,0,30.0,0.35000000000000003
7082528210,28.5453497,77.1305491,3,0,30.0,0.3666666666666667
7082528225,28.5461422,77.1304106,4,0,30.0,0.35
7082528229,28.5455117,77.1295964,3,0,30.0,0.35000000000000003
7082528236,28.5458592,77.1292953,3,0,30.0,0.3833333333333333
7082528256,28.5427944,77.1313284,3,0,30.0,0.3666666666666667
7082528259,28.5417683,77.130763,3,0,30.0,0.35000000000000003
7082528261,28.542332,77.1308208,1,0,30.0,0.35
7082528299,28.542868,77.1298559,4,0,30.0,0.375
7082528300,28.5428659,77.1288508,3,0,45.0,0.625
7082528305,28.5426112,77.1296601,3,0,30.0,0.3666666666666667
7082528307,28.5431028,77.1287639,3,0,45.0,0.625
7082528317,28.5415859,77.1296048,3,0,45.0,0.6
7082528319,28.5418621,77.1301561,3,0,30.0,0.35000000000000003
7082528324,28.5412316,77.1300217,3,0,45.0,0.6
7082528325,28.5423238,77.1301983,1,0,30.0,0.35
7082528326,28.5416625,77.1313299,3,0,30.0,0.35000000000000003
7084355501,28.5449047,77.1316029,3,0,30.0,0.35000000000000003
7084355507,28.544704,77.1315768,1,0,30.0,0.35
7084355508,28.5448845,77.1320524,3,0,30.0,0.35000000000000003
7084355513,28.5462438,77.1320634,3,0,30.0,0.35000000000000003
7084620660,28.5423862,77.1217567,3,0,30.0,0.35000000000000003
7084620666,28.5430624,77.1233596,3,0,30.0,0.35000000000000003
7084620667,28.5418153,77.123548,3,0,30.0,0.35000000000000003
7084620672,28.5406796,77.1230538,3,0,30.0,0.35000000000000003
7084620673,28.5423791,77.1235628,3,0,30.0,0.35000000000000003
7084620674,28.5423797,77.1241173,3,0,30.0,0.35000000000000003
7084620675,28.5423747,77.1237656,3,0,30.0,0.35000000000000003
7084620679,28.5415461,77.1228787,1,0,30.0,0.35
7084620680,28.5418139,77.123259,4,0,30.0,0.35
7084710759,28.5463085,77.1265956,1,0,30.0,0.4
7084710761,28.5461116,77.1272249,3,0,30.0,0.3666666666666667
7084710762,28.5467168,77.1271288,3,0,30.0,0.3666666666666667
7084710766,28.5462124,77.1268979,3,0,30.0,0.39999999999999997
7084710772,28.5434833,77.128024,1,0,30.0,0.4
7084710773,28.5434258,77.1286087,3,0,45.0,0.625
7084710776,28.5422948,77.1282635,3,0,30.0,0.35000000000000003
7084710777,28.5412029,77.1271455,3,0,30.0,0.35000000000000003
7084710778,28.5411323,77.1271076,3,0,30.0,0.35000000000000003
7084710781,28.5433924,77.1271032,3,0,30.0,0.3666666666666667
7084710784,28.5429421,77.1259741,3,0,30.0,0.35000000000000003
7084719809,28.546548,77.1310857,3,0,30.0,0.3666666666666667
7084719813,28.5472899,77.1312654,3,0,30.0,0.39999999999999997
7084719814,28.5474164,77.1313162,3,0,30.0,0.39999999999999997
7084719817,28.5474878,77.1320157,3,0,30.0,0.3666666666666667
7084719818,28.5474742,77.1311758,3,0,30.0,0.3666666666666667
7084719822,28.5471961,77.1298092,3,0,30.0,0.35000000000000003
7084719823,28.5472703,77.1304448,3,0,30.0,0.3666666666666667
7084719824,28.5470224,77.1309802,3,0,30.0,0.3666666666666667
7084719834,28.5466396,77.1306351,3,0,30.0,0.3666666666666667
7084719837,28.5464488,77.1316195,3,0,30.0,0.39999999999999997
7084719838,28.5470596,77.1263938,3,0,30.0,0.3833333333333333
7084719839,28.5470476,77.1262403,4,0,30.0,0.375
7084719842,28.5483659,77.126931,3,0,30.0,0.3666666666666667
7084719843,28.5476345,77.1269403,3,0,30.0,0.39999999999999997
7084719844,28.5482835,77.1276546,1,0,30.0,0.4
7084719858,28.5485624,77.128908,1,0,30.0,0.35
7084719859,28.5481399,77.1289062,3,0,30.0,0.3666666666666667
7084719860,28.54816,77.1281845,3,0,30.0,0.39999999999999997
7084719861,28.5479291,77.1286477,1,0,30.0,0.4
7084719862,28.5479539,77.1281858,3,0,30.0,0.39999999999999997
7084744485,28.542951,77.1261912,3,0,30.0,0.35000000000000003
7084744497,28.5436696,77.1263079,1,0,30.0,0.4
7084744498,28.5434459,77.1263034,3,0,30.0,0.3666666666666667
7086574350,28.6076146,77.217481,3,0,50.0,0.75
7188220133,28.6093782,77.1727041,3,0,50.0,0.75
7188220134,28.6093308,77.1726603,3,0,50.0,0.75
7203403352,28.6097433,77.2399625,3,0,43.333333333333336,0.6333333333333333
7209589253,28.6253451,77.1477648,4,0,30.0,0.35
7209589254,28.625941,77.1465695,4,0,30.0,0.35
7209589255,28.6240123,77.1474663,1,0,30.0,0.35
7211295957,28.5602043,77.1617298,3,0,40.0,0.55
7211295964,28.5600731,77.1627801,4,0,45.0,0.675
7211342485,28.6080022,77.2375875,4,0,30.0,0.35
7211342488,28.6093904,77.2379449,3,0,40.0,0.55
7211594287,28.5881808,77.139407,3,0,30.0,0.35000000000000003
7211594299,28.5888728,77.137722,1,0,30.0,0.35
7211608724,28.624869,77.1236517,3,0,30.0,0.35000000000000003
7211608725,28.624382,77.1232335,1,0,30.0,0.35
7211608726,28.626003,77.1259707,3,0,30.0,0.35000000000000003
7211608727,28.6253199,77.1253498,4,0,30.0,0.35
7211608730,28.6275174,77.1245399,3,0,30.0,0.35000000000000003
7211608731,28.6264994,77.1236365,3,0,30.0,0.35000000000000003
7211608732,28.6249111,77.1259916,1,0,30.0,0.35
7211723386,28.6253226,77.1302124,3,0,30.0,0.35000000000000003
7212297771,28.6210801,77.1403492,3,0,30.0,0.39999999999999997
7217810529,28.5648128,77.1938269,3,0,30.0,0.35000000000000003
7218375567,28.5636985,77.1530495,4,0,30.0,0.35
7218797170,28.6260889,77.1323986,1,0,30.0,0.35
7218797171,28.6246186,77.1312043,3,0,30.0,0.35000000000000003
7220671082,28.5892475,77.2008569,1,0,30.0,0.35
7220671083,28.5894677,77.2005626,3,0,30.0,0.35000000000000003
7220672387,28.5904873,77.2009338,4,0,30.0,0.35
7220672399,28.5961026,77.2005412,3,0,40.0,0.55
7220734422,28.5822182,77.1807669,3,0,30.0,0.35000000000000003
7222087504,28.5803528,77.19879,3,0,30.0,0.35000000000000003
7222087505,28.5804753,77.1970439,1,0,30.0,0.35
7222231181,28.6002416,77.1967846,3,0,35.0,0.475
7222232219,28.599021,77.1000459,3,0,30.0,0.35
7222232220,28.5983845,77.1012354,3,0,36.666666666666664,0.5166666666666667
7222255650,28.5751408,77.1600747,1,0,30.0,0.35
7222255655,28.5741768,77.1607489,3,0,30.0,0.35000000000000003
7222298188,28.5637342,77.1904337,3,0,30.0,0.35000000000000003
7222298190,28.5645674,77.1897244,3,0,30.0,0.35000000000000003
7222298191,28.564112,77.1896663,3,0,30.0,0.35000000000000003
7222298192,28.5640463,77.1904658,3,0,30.0,0.35000000000000003
7222700324,28.6276573,77.1383252,3,0,30.0,0.35000000000000003
7222700325,28.6280171,77.139084,1,0,30.0,0.35
7222700327,28.6279747,77.138494,3,0,30.0,0.35000000000000003
7222700332,28.627106,77.1390706,1,0,30.0,0.35
7222700333,28.6273838,77.1384189,4,0,30.0,0.35
7222700334,28.6277873,77.1374512,4,0,30.0,0.35
7222700336,28.6289406,77.1387518,3,0,30.0,0.35000000000000003
7222700337,28.6277575,77.138098,3,0,30.0,0.35000000000000003
7222700339,28.6275721,77.1385181,3,0,30.0,0.35000000000000003
7222700340,28.6271079,77.1382718,4,0,30.0,0.35000000000000003
7223006826,28.6334518,77.2090799,3,0,35.0,0.475
7223006828,28.6324316,77.209005,3,0,30.0,0.35000000000000003
7223030590,28.5804389,77.2008569,1,0,30.0,0.35
7223030591,28.5807556,77.1966194,1,0,30.0,0.35
7223030592,28.5805444,77.1996525,3,0,30.0,0.35000000000000003
7223030593,28.5797783,77.1996834,3,0,35.0,0.475
7223122935,28.4910621,77.1392861,1,0,30.0,0.35
7223122942,28.491045,77.1405659,3,0,30.0,0.3833333333333333
7226777755,28.5585281,77.1735636,3,0,36.666666666666664,0.5333333333333333
7227187216,28.6262857,77.120619,3,0,50.0,0.75
7227461201,28.6218357,77.1142197,3,0,30.0,0.35000000000000003
7227481030,28.5835954,77.182153,3,0,30.0,0.35000000000000003
7227481031,28.58302,77.1817869,3,0,30.0,0.35000000000000003
7227481032,28.5836678,77.1799991,3,0,30.0,0.35000000000000003
7227901431,28.5613099,77.1526466,1,0,30.0,0.35
7227915127,28.5666254,77.1563589,3,0,30.0,0.35000000000000003
7227915129,28.5671804,77.1559551,3,0,30.0,0.35000000000000003
7227915132,28.5665082,77.155235,1,0,30.0,0.35
7230251876,28.5912918,77.2009023,3,0,30.0,0.35000000000000003
7230251878,28.5915347,77.1997646,3,0,30.0,0.35000000000000003
7232925569,28.6299083,77.2090837,3,0,30.0,0.35000000000000003
7232925570,28.6324154,77.2092478,3,0,30.0,0.35000000000000003
7238709086,28.5800775,77.0965721,3,0,30.0,0.35000000000000003
7238709087,28.5804104,77.0953535,3,0,30.0,0.35000000000000003
7238709088,28.5812433,77.0955765,1,0,30.0,0.35
7238709090,28.5800454,77.0952143,3,0,36.666666666666664,0.5166666666666667
7244713665,28.6062752,77.1160331,3,0,30.0,0.35000000000000003
7244713667,28.6059614,77.1162588,3,0,30.0,0.35000000000000003
7244713682,28.6055416,77.1155114,3,0,30.0,0.35000000000000003
7245480309,28.5837709,77.1784708,3,0,30.0,0.35000000000000003
7245480310,28.5838966,77.1781835,3,0,30.0,0.35000000000000003
7245480311,28.5847884,77.1791794,3,0,30.0,0.35000000000000003
7245480317,28.5833247,77.1782362,3,0,30.0,0.35000000000000003
7247180956,28.6077208,77.10976,3,0,30.0,0.35000000000000003
7247251033,28.6071815,77.1161414,3,0,30.0,0.35000000000000003
7247251038,28.6069463,77.1160439,3,0,30.0,0.35000000000000003
7247334403,28.6336917,77.2023332,3,0,30.0,0.35000000000000003
7247334404,28.6345323,77.2008654,3,0,35.0,0.475
7247421931,28.6121488,77.1307336,3,0,30.0,0.39999999999999997
7247421937,28.6092006,77.1304681,1,0,30.0,0.4
7247451322,28.6155821,77.1369074,1,0,30.0,0.35
7247451333,28.6176474,77.1381666,3,0,30.0,0.35000000000000003
7247641494,28.6287866,77.1751574,3,0,30.0,0.35000000000000003
7247672084,28.6160152,77.1164822,3,0,30.0,0.35000000000000003
7247703685,28.6152236,77.1169354,3,0,30.0,0.35000000000000003
7247703686,28.6156959,77.1162116,3,0,30.0,0.35000000000000003
7247703687,28.6149618,77.1167168,3,0,30.0,0.35000000000000003
7247703688,28.6154113,77.1159703,4,0,30.0,0.35
7247703689,28.6146582,77.1164632,3,0,30.0,0.35000000000000003
7247703690,28.6151013,77.1157075,3,0,30.0,0.35000000000000003
